datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-22 00:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°26'30.90""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°28'28.64""",Uttara Ashadha,Sun,4,0th House,0,0,0.0327,0.0327,Combust
2026-01-22 00:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°28'28.64""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°26'30.90""",Uttara Ashadha,Sun,4,0th House,0,0,359.9673,0.0327,Standard
2026-01-22 00:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°27'09.07""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°29'31.66""",Uttara Ashadha,Sun,4,0th House,0,0,0.0396,0.0396,Combust
2026-01-22 00:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°29'31.66""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°27'09.07""",Uttara Ashadha,Sun,4,0th House,0,0,359.9604,0.0396,Standard
2026-01-22 00:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°27'47.23""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°30'34.68""",Uttara Ashadha,Sun,4,0th House,0,0,0.0465,0.0465,Combust
2026-01-22 00:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°30'34.68""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°27'47.23""",Uttara Ashadha,Sun,4,0th House,0,0,359.9535,0.0465,Standard
2026-01-22 00:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°28'25.40""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°31'37.71""",Uttara Ashadha,Sun,4,0th House,0,0,0.0534,0.0534,Combust
2026-01-22 00:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°31'37.71""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°28'25.40""",Uttara Ashadha,Sun,4,0th House,0,0,359.9466,0.0534,Standard
2026-01-22 01:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°29'03.57""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°32'40.74""",Uttara Ashadha,Sun,4,0th House,0,0,0.0603,0.0603,Combust
2026-01-22 01:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°32'40.74""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°29'03.57""",Uttara Ashadha,Sun,4,0th House,0,0,359.9397,0.0603,Standard
2026-01-22 01:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°29'41.73""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°33'43.78""",Uttara Ashadha,Sun,4,0th House,0,0,0.0672,0.0672,Combust
2026-01-22 01:15:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°33'43.78""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°29'41.73""",Uttara Ashadha,Sun,4,0th House,0,0,359.9328,0.0672,Standard
2026-01-22 01:30:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°30'19.90""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°34'46.81""",Uttara Ashadha,Sun,4,0th House,0,0,0.0741,0.0741,Combust
2026-01-22 01:30:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°34'46.81""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°30'19.90""",Uttara Ashadha,Sun,4,0th House,0,0,359.9259,0.0741,Standard
2026-01-22 01:45:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°30'58.07""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°35'49.86""",Uttara Ashadha,Sun,4,0th House,0,0,0.0811,0.0811,Combust
2026-01-22 01:45:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°35'49.86""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°30'58.07""",Uttara Ashadha,Sun,4,0th House,0,0,359.9189,0.0811,Standard
2026-01-22 02:00:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°31'36.23""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°36'52.90""",Uttara Ashadha,Sun,4,0th House,0,0,0.088,0.088,Combust
2026-01-22 02:00:00,Parashara_Drishti,Mercury,Capricorn,Ma Kết,"7°36'52.90""",Uttara Ashadha,Sun,4,Sun,Capricorn,Ma Kết,"7°31'36.23""",Uttara Ashadha,Sun,4,0th House,0,0,359.912,0.088,Standard
2026-01-22 02:15:00,Parashara_Drishti,Sun,Capricorn,Ma Kết,"7°32'14.40""",Uttara Ashadha,Sun,4,Mercury,Capricorn,Ma Kết,"7°37'55.95""",Uttara Ashadha,Sun,4,0th House,0,0,0.0949,0.0949,Combust
