datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-13 00:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"28°16'31.83""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°28'58.03""",Uttara Ashadha,Sun,1,0th House,0,0,359.2073,0.7927,Combust
2026-01-13 00:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°28'58.03""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"28°16'31.83""",Uttara Ashadha,Sun,1,0th House,0,0,0.7927,0.7927,Standard
2026-01-13 00:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"28°17'10.04""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°29'27.05""",Uttara Ashadha,Sun,1,0th House,0,0,359.2047,0.7953,Combust
2026-01-13 00:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°29'27.05""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"28°17'10.04""",Uttara Ashadha,Sun,1,0th House,0,0,0.7953,0.7953,Standard
2026-01-13 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"28°17'48.25""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°29'56.07""",Uttara Ashadha,Sun,1,0th House,0,0,359.2022,0.7978,Combust
2026-01-13 00:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°29'56.07""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"28°17'48.25""",Uttara Ashadha,Sun,1,0th House,0,0,0.7978,0.7978,Standard
2026-01-13 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"28°18'26.46""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°30'25.08""",Uttara Ashadha,Sun,1,0th House,0,0,359.1996,0.8004,Combust
2026-01-13 00:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°30'25.08""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"28°18'26.46""",Uttara Ashadha,Sun,1,0th House,0,0,0.8004,0.8004,Standard
2026-01-13 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"28°19'04.67""",Uttara Ashadha,Sun,1,Mars,Sagittarius,Nhân Mã,"27°30'54.10""",Uttara Ashadha,Sun,1,0th House,0,0,359.1971,0.8029,Combust
2026-01-13 01:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"27°30'54.10""",Uttara Ashadha,Sun,1,Sun,Sagittarius,Nhân Mã,"28°19'04.67""",Uttara Ashadha,Sun,1,0th House,0,0,0.8029,0.8029,Standard
