datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-21 00:00:00,Aspect,Conjunction,Sun,Capricorn,"6°25'26.46""",Mercury,Capricorn,"5°47'55.96""",0,0.6251,0.6251
2026-01-21 00:15:00,Aspect,Conjunction,Sun,Capricorn,"6°26'04.64""",Mercury,Capricorn,"5°48'58.63""",0,0.6183,0.6183
2026-01-21 00:30:00,Aspect,Conjunction,Sun,Capricorn,"6°26'42.81""",Mercury,Capricorn,"5°50'01.30""",0,0.6115,0.6115
2026-01-21 00:45:00,Aspect,Conjunction,Sun,Capricorn,"6°27'20.99""",Mercury,Capricorn,"5°51'03.97""",0,0.6047,0.6047
2026-01-21 01:00:00,Aspect,Conjunction,Sun,Capricorn,"6°27'59.16""",Mercury,Capricorn,"5°52'06.65""",0,0.5979,0.5979
2026-01-21 01:15:00,Aspect,Conjunction,Sun,Capricorn,"6°28'37.34""",Mercury,Capricorn,"5°53'09.33""",0,0.5911,0.5911
2026-01-21 01:30:00,Aspect,Conjunction,Sun,Capricorn,"6°29'15.51""",Mercury,Capricorn,"5°54'12.01""",0,0.5843,0.5843
2026-01-21 01:45:00,Aspect,Conjunction,Sun,Capricorn,"6°29'53.69""",Mercury,Capricorn,"5°55'14.70""",0,0.5775,0.5775
2026-01-21 02:00:00,Aspect,Conjunction,Sun,Capricorn,"6°30'31.86""",Mercury,Capricorn,"5°56'17.39""",0,0.5707,0.5707
2026-01-21 02:15:00,Aspect,Conjunction,Sun,Capricorn,"6°31'10.04""",Mercury,Capricorn,"5°57'20.08""",0,0.5639,0.5639
2026-01-21 02:30:00,Aspect,Conjunction,Sun,Capricorn,"6°31'48.21""",Mercury,Capricorn,"5°58'22.78""",0,0.5571,0.5571
2026-01-21 02:45:00,Aspect,Conjunction,Sun,Capricorn,"6°32'26.39""",Mercury,Capricorn,"5°59'25.48""",0,0.5503,0.5503
2026-01-21 03:00:00,Aspect,Conjunction,Sun,Capricorn,"6°33'04.56""",Mercury,Capricorn,"6°00'28.19""",0,0.5434,0.5434
2026-01-21 03:15:00,Aspect,Conjunction,Sun,Capricorn,"6°33'42.73""",Mercury,Capricorn,"6°01'30.90""",0,0.5366,0.5366
2026-01-21 03:30:00,Aspect,Conjunction,Sun,Capricorn,"6°34'20.91""",Mercury,Capricorn,"6°02'33.61""",0,0.5298,0.5298
2026-01-21 03:45:00,Aspect,Conjunction,Sun,Capricorn,"6°34'59.08""",Mercury,Capricorn,"6°03'36.33""",0,0.523,0.523
2026-01-21 04:00:00,Aspect,Conjunction,Sun,Capricorn,"6°35'37.26""",Mercury,Capricorn,"6°04'39.05""",0,0.5162,0.5162
