datetime,event,aspecting_planet,aspecting_sign,aspecting_sign_vi,aspecting_degree,aspecting_nakshatra,aspecting_nakshatra_lord,aspecting_pada,aspected_planet,aspected_sign,aspected_sign_vi,aspected_degree,aspected_nakshatra,aspected_nakshatra_lord,aspected_pada,aspect_type,aspect_house,target_angle,actual_angle,orb,strength
2026-01-08 00:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°10'51.93""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°37'17.54""",Purva Ashadha,Venus,4,0th House,0,0,0.4404,0.4404,Combust
2026-01-08 00:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°25'27.19""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°37'17.54""",Purva Ashadha,Venus,4,0th House,0,0,0.1973,0.1973,Standard
2026-01-08 00:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°37'17.54""",Purva Ashadha,Venus,4,Sun,Sagittarius,Nhân Mã,"23°10'51.93""",Purva Ashadha,Venus,3,0th House,0,0,359.5596,0.4404,Standard
2026-01-08 00:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°37'17.54""",Purva Ashadha,Venus,4,Venus,Sagittarius,Nhân Mã,"23°25'27.19""",Purva Ashadha,Venus,4,0th House,0,0,359.8027,0.1973,Standard
2026-01-08 00:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°11'30.13""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°37'46.44""",Purva Ashadha,Venus,4,0th House,0,0,0.4379,0.4379,Combust
2026-01-08 00:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°26'14.36""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°37'46.44""",Purva Ashadha,Venus,4,0th House,0,0,0.1922,0.1922,Standard
2026-01-08 00:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°37'46.44""",Purva Ashadha,Venus,4,Sun,Sagittarius,Nhân Mã,"23°11'30.13""",Purva Ashadha,Venus,3,0th House,0,0,359.5621,0.4379,Standard
2026-01-08 00:15:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°37'46.44""",Purva Ashadha,Venus,4,Venus,Sagittarius,Nhân Mã,"23°26'14.36""",Purva Ashadha,Venus,4,0th House,0,0,359.8078,0.1922,Standard
2026-01-08 00:30:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°12'08.34""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°38'15.34""",Purva Ashadha,Venus,4,0th House,0,0,0.4353,0.4353,Combust
2026-01-08 00:30:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°27'01.54""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°38'15.34""",Purva Ashadha,Venus,4,0th House,0,0,0.1872,0.1872,Standard
2026-01-08 00:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°38'15.34""",Purva Ashadha,Venus,4,Sun,Sagittarius,Nhân Mã,"23°12'08.34""",Purva Ashadha,Venus,3,0th House,0,0,359.5647,0.4353,Standard
2026-01-08 00:30:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°38'15.34""",Purva Ashadha,Venus,4,Venus,Sagittarius,Nhân Mã,"23°27'01.54""",Purva Ashadha,Venus,4,0th House,0,0,359.8128,0.1872,Standard
2026-01-08 00:45:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°12'46.55""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°38'44.24""",Purva Ashadha,Venus,4,0th House,0,0,0.4327,0.4327,Combust
2026-01-08 00:45:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°27'48.71""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°38'44.24""",Purva Ashadha,Venus,4,0th House,0,0,0.1821,0.1821,Standard
2026-01-08 00:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°38'44.24""",Purva Ashadha,Venus,4,Sun,Sagittarius,Nhân Mã,"23°12'46.55""",Purva Ashadha,Venus,3,0th House,0,0,359.5673,0.4327,Standard
2026-01-08 00:45:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°38'44.24""",Purva Ashadha,Venus,4,Venus,Sagittarius,Nhân Mã,"23°27'48.71""",Purva Ashadha,Venus,4,0th House,0,0,359.8179,0.1821,Standard
2026-01-08 01:00:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°13'24.75""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°39'13.14""",Purva Ashadha,Venus,4,0th House,0,0,0.4301,0.4301,Combust
2026-01-08 01:00:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°28'35.88""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°39'13.14""",Purva Ashadha,Venus,4,0th House,0,0,0.177,0.177,Standard
2026-01-08 01:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°39'13.14""",Purva Ashadha,Venus,4,Sun,Sagittarius,Nhân Mã,"23°13'24.75""",Purva Ashadha,Venus,3,0th House,0,0,359.5699,0.4301,Standard
2026-01-08 01:00:00,Parashara_Drishti,Mars,Sagittarius,Nhân Mã,"23°39'13.14""",Purva Ashadha,Venus,4,Venus,Sagittarius,Nhân Mã,"23°28'35.88""",Purva Ashadha,Venus,4,0th House,0,0,359.823,0.177,Standard
2026-01-08 01:15:00,Parashara_Drishti,Sun,Sagittarius,Nhân Mã,"23°14'02.96""",Purva Ashadha,Venus,3,Mars,Sagittarius,Nhân Mã,"23°39'42.05""",Purva Ashadha,Venus,4,0th House,0,0,0.4275,0.4275,Combust
2026-01-08 01:15:00,Parashara_Drishti,Venus,Sagittarius,Nhân Mã,"23°29'23.06""",Purva Ashadha,Venus,4,Mars,Sagittarius,Nhân Mã,"23°39'42.05""",Purva Ashadha,Venus,4,0th House,0,0,0.1719,0.1719,Standard
