datetime,event,type,planet1,planet1_sign,planet1_degree,planet2,planet2_sign,planet2_degree,exact_angle,difference,orb
2026-01-20 00:00:00,Aspect,Sextitle,Mercury,Capricorn,"4°07'57.09""",Saturn,Pisces,"3°17'22.33""",60,59.157,0.843
2026-01-20 00:00:00,Aspect,Sextitle,Mars,Capricorn,"2°54'48.11""",Saturn,Pisces,"3°17'22.33""",60,60.3762,0.3762
2026-01-20 00:15:00,Aspect,Sextitle,Mercury,Capricorn,"4°08'59.41""",Saturn,Pisces,"3°17'25.51""",60,59.1406,0.8594
2026-01-20 00:15:00,Aspect,Sextitle,Mars,Capricorn,"2°55'17.27""",Saturn,Pisces,"3°17'25.51""",60,60.369,0.369
2026-01-20 00:30:00,Aspect,Sextitle,Mercury,Capricorn,"4°10'01.73""",Saturn,Pisces,"3°17'28.68""",60,59.1242,0.8758
2026-01-20 00:30:00,Aspect,Sextitle,Mars,Capricorn,"2°55'46.43""",Saturn,Pisces,"3°17'28.68""",60,60.3617,0.3617
2026-01-20 00:45:00,Aspect,Sextitle,Mercury,Capricorn,"4°11'04.05""",Saturn,Pisces,"3°17'31.85""",60,59.1077,0.8923
2026-01-20 00:45:00,Aspect,Sextitle,Mars,Capricorn,"2°56'15.59""",Saturn,Pisces,"3°17'31.85""",60,60.3545,0.3545
2026-01-20 01:00:00,Aspect,Sextitle,Mercury,Capricorn,"4°12'06.38""",Saturn,Pisces,"3°17'35.02""",60,59.0913,0.9087
2026-01-20 01:00:00,Aspect,Sextitle,Mars,Capricorn,"2°56'44.76""",Saturn,Pisces,"3°17'35.02""",60,60.3473,0.3473
2026-01-20 01:15:00,Aspect,Sextitle,Mercury,Capricorn,"4°13'08.71""",Saturn,Pisces,"3°17'38.19""",60,59.0749,0.9251
2026-01-20 01:15:00,Aspect,Sextitle,Mars,Capricorn,"2°57'13.92""",Saturn,Pisces,"3°17'38.19""",60,60.3401,0.3401
2026-01-20 01:30:00,Aspect,Sextitle,Mercury,Capricorn,"4°14'11.04""",Saturn,Pisces,"3°17'41.37""",60,59.0584,0.9416
2026-01-20 01:30:00,Aspect,Sextitle,Mars,Capricorn,"2°57'43.08""",Saturn,Pisces,"3°17'41.37""",60,60.3329,0.3329
2026-01-20 01:45:00,Aspect,Sextitle,Mercury,Capricorn,"4°15'13.38""",Saturn,Pisces,"3°17'44.54""",60,59.042,0.958
2026-01-20 01:45:00,Aspect,Sextitle,Mars,Capricorn,"2°58'12.25""",Saturn,Pisces,"3°17'44.54""",60,60.3256,0.3256
2026-01-20 02:00:00,Aspect,Sextitle,Mercury,Capricorn,"4°16'15.72""",Saturn,Pisces,"3°17'47.72""",60,59.0256,0.9744
2026-01-20 02:00:00,Aspect,Sextitle,Mars,Capricorn,"2°58'41.41""",Saturn,Pisces,"3°17'47.72""",60,60.3184,0.3184
2026-01-20 02:15:00,Aspect,Sextitle,Mercury,Capricorn,"4°17'18.06""",Saturn,Pisces,"3°17'50.89""",60,59.0091,0.9909
2026-01-20 02:15:00,Aspect,Sextitle,Mars,Capricorn,"2°59'10.57""",Saturn,Pisces,"3°17'50.89""",60,60.3112,0.3112
2026-01-20 02:30:00,Aspect,Sextitle,Mars,Capricorn,"2°59'39.74""",Saturn,Pisces,"3°17'54.07""",60,60.304,0.304
2026-01-20 02:45:00,Aspect,Sextitle,Mars,Capricorn,"3°00'08.90""",Saturn,Pisces,"3°17'57.24""",60,60.2968,0.2968
2026-01-20 03:00:00,Aspect,Sextitle,Mars,Capricorn,"3°00'38.07""",Saturn,Pisces,"3°18'00.42""",60,60.2895,0.2895
2026-01-20 03:15:00,Aspect,Sextitle,Mars,Capricorn,"3°01'07.23""",Saturn,Pisces,"3°18'03.60""",60,60.2823,0.2823
2026-01-20 03:30:00,Aspect,Sextitle,Mars,Capricorn,"3°01'36.39""",Saturn,Pisces,"3°18'06.78""",60,60.2751,0.2751
2026-01-20 03:45:00,Aspect,Sextitle,Mars,Capricorn,"3°02'05.56""",Saturn,Pisces,"3°18'09.95""",60,60.2679,0.2679
2026-01-20 04:00:00,Aspect,Sextitle,Mars,Capricorn,"3°02'34.72""",Saturn,Pisces,"3°18'13.13""",60,60.2607,0.2607
2026-01-20 04:15:00,Aspect,Sextitle,Mars,Capricorn,"3°03'03.89""",Saturn,Pisces,"3°18'16.31""",60,60.2535,0.2535
2026-01-20 04:30:00,Aspect,Sextitle,Mars,Capricorn,"3°03'33.05""",Saturn,Pisces,"3°18'19.49""",60,60.2462,0.2462
2026-01-20 04:45:00,Aspect,Sextitle,Mars,Capricorn,"3°04'02.22""",Saturn,Pisces,"3°18'22.67""",60,60.239,0.239
2026-01-20 05:00:00,Aspect,Sextitle,Mars,Capricorn,"3°04'31.39""",Saturn,Pisces,"3°18'25.85""",60,60.2318,0.2318
2026-01-20 05:15:00,Aspect,Sextitle,Mars,Capricorn,"3°05'00.55""",Saturn,Pisces,"3°18'29.03""",60,60.2246,0.2246
2026-01-20 05:30:00,Aspect,Sextitle,Mars,Capricorn,"3°05'29.72""",Saturn,Pisces,"3°18'32.21""",60,60.2174,0.2174
2026-01-20 05:45:00,Aspect,Sextitle,Mars,Capricorn,"3°05'58.88""",Saturn,Pisces,"3°18'35.40""",60,60.2101,0.2101
